,pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,pl_size_normalized,pl_mass_normalized,habitability_index,log_orbital_period,orbital_ellipse,Eccentricity_Class,star_category,star_color,star_luminosity,planet_system_count,distance_from_earth,PSI,Habitable_Zone,Density,Planet_Type,Temperature_Comparison,Distance_Class
4825,NGTS-13 b,NGTS-13,1,1,Transit,2021,Next-Generation Transit Survey (NGTS),0,4.119027,2.3e-05,-2.3e-05,0.0,0.0549,0.0015,-0.0025,0.0,12.801,0.516,-0.516,0.0,1.142,0.046,-0.046,0.0,1538.2972,139.8452,-139.8452,0.0,4.84,0.44,-0.44,0.0,Mass,0.086,0.034,-0.034,0.0,1096.0,90.0,-90.0,0.0,1605.0,30.0,-30.0,0.0,0,,5819.0,73.0,-73.0,0.0,1.79,0.06,-0.06,0.0,1.3,0.11,-0.18,0.0,0.25,0.17,-0.17,0.0,[Fe/H],4.04,0.05,-0.05,0.0,11h44m57.66s,176.2402326,-38d08m22.98s,-38.1397158,647.595,15.059,-14.402,12.744,0.057,-0.057,11.141,0.021,-0.021,12.5691,0.000269,-0.000269,1.1429464285714286,4.840456891126494,0,1.6329643819292057,0.086,Low Eccentricity,Main Sequence,yellow,3.0387767077308243e-05,1,647.595,0.9409454081248858,Outside Habitable Zone,0.17507331191509734,Gaseous,Hotter than Earth,Close-in Planet
4826,NGTS-14 A b,NGTS-14 A,2,1,Transit,2021,Next-Generation Transit Survey (NGTS),0,3.5357173,6.9e-06,-6.9e-06,0.0,0.0403,0.0071,-0.0071,0.0,4.977,0.336,-0.336,0.0,0.444,0.03,-0.03,0.0,29.24036,3.81396,-3.81396,0.0,0.092,0.012,-0.012,0.0,Mass,0.0,,,0.0,191.78,,,0.0,1143.0,139.0,-139.0,0.0,0,K1 V,5187.0,11.0,-11.0,0.0,0.84,0.01,-0.01,0.0,0.9,0.04,-0.04,0.0,0.1,0.03,-0.03,0.0,[Fe/H],4.2,0.04,-0.04,0.0,21h54m04.20s,328.5174799,-38d22m38.71s,-38.3774193,322.148,3.632,-3.553,13.268,0.092,-0.092,11.305,0.027,-0.027,13.0986,0.000518,-0.000518,0.4443750000000001,0.09200868470736312,0,1.5119832408500957,0.0,Low Eccentricity,Main Sequence,yellow,0.00012784819000932716,1,322.148,0.9949433011782806,Outside Habitable Zone,0.05662277943503824,Gaseous,Hotter than Earth,Close-in Planet
4827,NGTS-15 b,NGTS-15,1,1,Transit,2021,Next-Generation Transit Survey (NGTS),0,3.27623,1e-05,-1e-05,0.0,0.0441,0.0046,-0.0046,0.0,12.33,1.121,-1.121,0.0,1.1,0.1,-0.1,0.0,238.68913,32.4185,-27.9689,0.0,0.751,0.102,-0.088,0.0,Mass,0.0,,,0.0,425.0,98.0,-98.0,0.0,1146.0,47.0,-47.0,0.0,0,G6 V,5600.0,150.0,-150.0,0.0,0.95,0.08,-0.08,0.0,0.99,0.03,-0.03,0.0,0.15,0.1,-0.1,0.0,[Fe/H],4.4,0.12,-0.13,0.0,04h53m25.27s,73.3553101,-32d48m01.25s,-32.8003484,786.485,10.685,-10.408,14.669,0.149,-0.149,12.907,0.036,-0.036,14.4299,0.000341,-0.000341,1.1008928571428571,0.7510671176840781,0,1.4530717803037094,0.0,Low Eccentricity,Main Sequence,yellow,2.3714808411603535e-05,1,786.485,0.9849128884489656,Outside Habitable Zone,0.030398685371770127,Gaseous,Hotter than Earth,Close-in Planet
4828,NGTS-16 b,NGTS-16,1,1,Transit,2021,Next-Generation Transit Survey (NGTS),0,4.84532,2e-05,-2e-05,0.0,0.0523,0.0064,-0.0064,0.0,14.572,1.457,-1.345,0.0,1.3,0.13,-0.12,0.0,211.99155,49.89906,-40.99986,0.0,0.667,0.157,-0.129,0.0,Mass,0.0,,,0.0,480.0,115.0,-115.0,0.0,1177.0,59.0,-59.0,0.0,0,G7 V,5550.0,150.0,-150.0,0.0,1.21,0.11,-0.11,0.0,1.0,0.03,-0.03,0.0,0.35,0.1,-0.1,0.0,[Fe/H],4.35,0.18,-0.16,0.0,03h53m03.34s,58.2639299,-30d48m16.71s,-30.8046405,898.168,17.701,-17.042,14.529,0.103,-0.103,12.647,0.033,-0.033,14.2311,0.000215,-0.000215,1.3010714285714287,0.6670596286972938,0,1.765641341072996,0.0,Low Eccentricity,Main Sequence,yellow,1.8010284280115756e-05,1,898.168,0.9842298858620596,Outside Habitable Zone,0.016355824928385016,Gaseous,Hotter than Earth,Close-in Planet
4829,NGTS-17 b,NGTS-17,1,1,Transit,2021,Next-Generation Transit Survey (NGTS),0,3.24253,1e-05,-1e-05,0.0,0.0391,0.0043,-0.0043,0.0,13.899,1.233,-1.233,0.0,1.24,0.11,-0.11,0.0,242.8209,61.97654,-52.12386,0.0,0.764,0.195,-0.164,0.0,Mass,0.0,,,0.0,1160.0,250.0,-250.0,0.0,1457.0,50.0,-50.0,0.0,0,G4 V,5650.0,100.0,-100.0,0.0,1.34,0.12,-0.12,0.0,1.03,0.03,-0.03,0.0,0.15,0.1,-0.1,0.0,[Fe/H],4.0,0.12,-0.12,0.0,04h51m36.14s,72.9005729,-34d13m34.37s,-34.2262128,1040.28,22.05,-21.16,14.412,0.126,-0.126,12.724,0.029,-0.029,14.2136,0.000369,-0.000369,1.2409821428571428,0.764068281938326,0,1.445159789403541,0.0,Low Eccentricity,Main Sequence,yellow,1.3317532197812012e-05,1,1040.28,0.9683796735292791,Outside Habitable Zone,0.021589709085444414,Gaseous,Hotter than Earth,Close-in Planet
4830,NGTS-18 b,NGTS-18,1,1,Transit,2021,Next-Generation Transit Survey (NGTS),0,3.05125,1e-05,-1e-05,0.0,0.0448,0.0068,-0.0068,0.0,13.563,2.018,-2.018,0.0,1.21,0.18,-0.18,0.0,129.99182,25.7441,-20.02319,0.0,0.409,0.081,-0.063,0.0,Mass,0.0,,,0.0,845.0,270.0,-270.0,0.0,1381.0,55.0,-53.0,0.0,0,G5 V,5610.0,150.0,-150.0,0.0,1.39,0.21,-0.21,0.0,1.0,0.03,-0.03,0.0,0.15,0.1,-0.1,0.0,[Fe/H],4.16,0.07,-0.07,0.0,12h02m11.09s,180.5462193,-35d32m54.99s,-35.5486091,1096.19,43.11,-40.02,14.588,0.126,-0.126,12.87,0.032,-0.032,14.3896,0.000293,-0.000293,1.210982142857143,0.40903656387665194,0,1.39902547547362,0.0,Low Eccentricity,Main Sequence,yellow,1.2140150840247388e-05,1,1096.19,0.9779287968375516,Outside Habitable Zone,0.012438274291477647,Gaseous,Hotter than Earth,Close-in Planet
4831,NGTS-2 b,NGTS-2,1,1,Transit,2018,Next-Generation Transit Survey (NGTS),0,4.511164,6.1e-05,-6.1e-05,0.0,0.063,0.0024,-0.003,0.0,17.878,0.527,-0.504,0.0,1.595,0.047,-0.045,0.0,235.1942,41.3179,-38.1396,0.0,0.74,0.13,-0.12,0.0,Mass,0.0,,,0.0,1085.35,,,0.0,1468.0,45.0,-42.0,0.0,0,F5 V,6478.0,94.0,-89.0,0.0,1.7,0.05,-0.04,0.0,1.64,0.19,-0.22,0.0,-0.06,0.09,-0.09,0.0,[Fe/H],4.2,0.03,-0.06,0.0,14h20m29.46s,215.1227617,-31d12m07.45s,-31.2020698,356.391,8.2,-7.845,10.789,0.009,-0.009,9.799,0.023,-0.023,10.8605,0.000505,-0.000505,1.5962500000000002,0.7400698552548772,0,1.7067758531228072,0.0,Low Eccentricity,Main Sequence,white,8.494302766748658e-05,1,356.391,0.9701244853919143,Outside Habitable Zone,0.009826100449687122,Gaseous,Hotter than Earth,Close-in Planet
4832,NGTS-20 b,NGTS-20,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),0,54.18915,0.00015,-0.00015,0.0,0.313,0.013,-0.013,0.0,11.994,0.448,-0.448,0.0,1.07,0.04,-0.04,0.0,947.12865,50.85255,-47.67426,0.0,2.98,0.16,-0.15,0.0,Mass,0.432,0.023,-0.023,0.0,6.76,,,0.0,688.0,14.0,-13.0,0.0,0,G1 IV,5980.0,80.0,-80.0,0.0,1.78,0.05,-0.05,0.0,1.47,0.09,-0.09,0.0,0.15,0.08,-0.08,0.0,[Fe/H],3.8,0.2,-0.2,0.0,03h05m10.23s,46.2926368,-21d56m01.13s,-21.9336472,382.898,7.433,-7.159,11.233,0.011,-0.011,9.83,0.019,-0.019,11.0313,0.000404,-0.000404,1.070892857142857,2.9802663624921335,0,4.010766375991985,0.432,Low Eccentricity,Main Sequence,yellow,7.661777981471755e-05,1,382.898,0.9784937324447834,Outside Habitable Zone,0.13104734635409473,Gaseous,Hotter than Earth,Moderate Distance
4833,NGTS-21 b,NGTS-21,1,1,Transit,2022,Next-Generation Transit Survey (NGTS),0,1.5433897,1.6e-06,-1.6e-06,0.0,0.0236,0.0005,-0.0005,0.0,14.908,0.336,-0.336,0.0,1.33,0.03,-0.03,0.0,750.07504,66.74397,-66.74397,0.0,2.36,0.21,-0.21,0.0,Mass,0.0,,,0.0,,,,,1357.0,15.0,-15.0,0.0,0,K3 V,4660.0,41.0,-41.0,0.0,0.86,0.04,-0.04,0.0,0.72,0.04,-0.04,0.0,-0.26,0.07,-0.07,0.0,[Fe/H],4.63,0.34,-0.34,0.0,20h45m01.99s,311.2583112,-35d25m40.23s,-35.4278412,592.891,15.995,-15.19,15.506,0.103,-0.103,12.951,0.029,-0.029,15.224,0.000406,-0.000406,1.3310714285714287,2.360210950283197,0,0.9334977188990538,0.0,Low Eccentricity,Main Sequence,orange,4.411132101278833e-05,1,592.891,0.9786134096065827,Outside Habitable Zone,0.054045302535052575,Gaseous,Hotter than Earth,Close-in Planet
4834,NGTS-23 b,NGTS-23,1,1,Transit,2022,Next-Generation Transit Survey (NGTS),0,4.0764326,4.1e-06,-4.1e-06,0.0,0.0504,0.012,-0.012,0.0,14.202,0.336,-0.336,0.0,1.267,0.03,-0.03,0.0,194.82881,30.82936,-30.82936,0.0,0.613,0.097,-0.097,0.0,Mass,0.0,,,0.0,,,,,1327.0,17.0,-16.0,0.0,0,F9 V,6057.0,64.0,-64.0,0.0,1.24,0.03,-0.03,0.0,1.01,0.06,-0.07,0.0,-0.26,0.11,-0.11,0.0,[Fe/H],4.04,0.15,-0.15,0.0,04h41m43.75s,70.4322947,-40d02m40.31s,-40.0445299,1074.95,19.91,-19.21,14.126,0.16,-0.16,12.73,0.036,-0.036,13.9535,0.00027,-0.00027,1.2680357142857144,0.613054782882316,0,1.624608770807021,0.0,Low Eccentricity,Main Sequence,white,1.2224825646896679e-05,1,1074.95,0.9941061655628166,Outside Habitable Zone,0.01623738333324682,Gaseous,Hotter than Earth,Close-in Planet
4835,NGTS-24 b,NGTS-24,1,1,Transit,2022,Next-Generation Transit Survey (NGTS),0,3.4678796,7e-06,-7e-06,0.0,0.0479,0.0028,-0.003,0.0,13.608,0.65,-0.695,0.0,1.214,0.058,-0.062,0.0,165.27077,38.13941,-34.96112,0.0,0.52,0.12,-0.11,0.0,Mass,0.0,,,0.0,391.83,,,0.0,1499.0,41.0,-36.0,0.0,0,G2 IV,5820.0,93.0,-8.0,0.0,1.64,0.03,-0.09,0.0,1.26,0.05,-0.21,0.0,0.27,0.18,-0.03,0.0,[Fe/H],4.09,0.05,-0.04,0.0,11h14m15.33s,168.5638892,-37d54m36.48s,-37.9101328,683.062,11.048,-10.709,13.214,0.103,-0.103,11.51,0.021,-0.021,13.0525,0.000328,-0.000328,1.215,0.5200464757709251,0,1.496913933663926,0.0,Low Eccentricity,Main Sequence,yellow,2.832135655675311e-05,1,683.062,0.9872328538129652,Outside Habitable Zone,0.015657576395751552,Gaseous,Hotter than Earth,Close-in Planet
4836,NGTS-25 b,NGTS-25,1,1,Transit,2022,Next-Generation Transit Survey (NGTS),0,2.823093,3.3e-06,-3.3e-06,0.0,0.0388,0.0014,-0.002,0.0,11.467,0.392,-0.583,0.0,1.023,0.035,-0.052,0.0,203.09235,18.43405,-16.52708,0.0,0.639,0.058,-0.052,0.0,Mass,0.0,,,0.0,,,,,1101.0,15.0,-14.0,0.0,0,K0 V,5321.0,58.0,-58.0,0.0,0.86,0.02,-0.05,0.0,0.91,0.03,-0.04,0.0,0.12,0.05,-0.05,0.0,[Fe/H],4.48,0.14,-0.14,0.0,20h29m40.39s,307.4182976,-39d01m56.48s,-39.0323568,521.233,8.367,-8.112001,14.333,0.114,-0.114,12.324,0.023,-0.023,14.0864,0.000349,-0.000349,1.0238392857142857,0.6390571113908119,0,1.3410597808635927,0.0,Low Eccentricity,Main Sequence,yellow,5.2756174179345624e-05,1,521.233,0.9939736772453442,Outside Habitable Zone,0.03215551858806913,Gaseous,Hotter than Earth,Close-in Planet
4837,NGTS-26 b,NGTS-26,1,1,Transit,2024,Next-Generation Transit Survey (NGTS),0,4.5199279,9e-06,-9.2e-06,0.0,0.049,0.0038,-0.0032,0.0,14.886,0.661,-0.538,0.0,1.328,0.059,-0.048,0.0,92.80589,20.65885,-19.0697,0.0,0.292,0.065,-0.06,0.0,Mass,0.0,,,0.0,523.0,133.0,-114.0,0.0,1331.0,85.0,-72.0,0.0,0,,5550.0,100.0,-100.0,0.0,1.16,0.05,-0.02,0.0,0.96,0.04,-0.03,0.0,0.2,0.1,-0.1,0.0,[Fe/H],4.1,0.1,-0.1,0.0,14h30m43.99s,217.6832961,-31d43m56.83s,-31.7324526,1093.69,43.12,-40.03,15.009,0.206,-0.206,13.119,0.04,-0.04,14.7261,0.000355,-0.000355,1.3291071428571428,0.2920260855884204,0,1.7083647986094976,0.0,Low Eccentricity,Main Sequence,yellow,1.2547675396993961e-05,1,1093.69,0.985908952120321,Outside Habitable Zone,0.00671665260701105,Gaseous,Hotter than Earth,Close-in Planet
4838,NGTS-27 b,NGTS-27,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),0,3.3704181,5.9e-06,-5.7e-06,0.0,0.0446,0.0026,-0.0036,0.0,15.648,0.426,-0.392,0.0,1.396,0.038,-0.035,0.0,188.47225,30.1937,-22.88365,0.0,0.593,0.095,-0.072,0.0,Mass,0.0,,,0.0,1680.0,390.0,-330.0,0.0,1783.0,104.0,-88.0,0.0,0,,5700.0,80.0,-80.0,0.0,1.77,0.03,-0.03,0.0,1.07,0.06,-0.06,0.0,0.0,0.08,-0.08,0.0,[Fe/H],4.05,0.08,-0.08,0.0,13h44m06.37s,206.0265266,-32d31m22.71s,-32.5229747,942.122,29.592,-27.874,13.523,0.149,-0.149,11.859,0.028,-0.028,13.3475,0.000384,-0.000384,1.3971428571428572,0.5930530207677784,0,1.4748586795881407,0.0,Low Eccentricity,Main Sequence,yellow,1.5235571769345736e-05,1,942.122,0.957936960886573,Outside Habitable Zone,0.011743087410724586,Gaseous,Hotter than Earth,Close-in Planet
4839,NGTS-3 A b,NGTS-3 A,2,1,Transit,2018,Next-Generation Transit Survey (NGTS),0,1.6753728,3e-06,-3e-06,0.0,0.023,0.007,-0.005,0.0,16.589,4.147,-4.147,0.0,1.48,0.37,-0.37,0.0,756.4354,82.6358,-82.6358,0.0,2.38,0.26,-0.26,0.0,Mass,,,,,1000.57,,,0.0,1434.0,,,0.0,0,G6 V,5600.0,150.0,-150.0,0.0,0.93,0.23,-0.23,0.0,1.02,0.09,-0.09,0.0,0.12,0.15,-0.15,0.0,[Fe/H],4.45,,,0.0,06h17m46.74s,94.4447595,-35d42m22.91s,-35.706364,743.972,10.892,-10.588,14.669,0.057,-0.057,12.814,0.03,-0.03,14.4878,0.000589,-0.000589,1.4811607142857142,2.380224669603524,0,0.9840887351236234,Missing,Missing,Main Sequence,yellow,2.6502529520414134e-05,1,743.972,0.9604269330281376,Outside Habitable Zone,0.039556933226704845,Gaseous,Hotter than Earth,Close-in Planet
4840,NGTS-30 b,NGTS-30,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),0,98.29838,0.0001,-9e-05,0.0,0.408,0.019,-0.019,0.0,10.402,0.359,-0.359,0.0,0.928,0.032,-0.032,0.0,305.11527,17.79839,-17.79839,0.0,0.96,0.056,-0.056,0.0,Mass,0.294,0.014,-0.01,0.0,172.86,,,0.0,500.0,55.0,-84.0,0.0,0,,5455.0,80.0,-80.0,0.0,0.91,0.03,-0.03,0.0,0.94,0.06,-0.06,0.0,-0.03,0.08,-0.08,0.0,[Fe/H],4.3,0.5,-0.5,0.0,11h34m51.57s,173.714867,-24d36m19.73s,-24.6054801,238.377,2.438,-2.389,12.537,0.214,-0.214,10.501,0.022,-0.022,12.1755,0.000179,-0.000179,0.92875,0.9600858086847074,0,4.598129256718653,0.294,Low Eccentricity,Main Sequence,yellow,0.00022063018350332973,1,238.377,0.989153230164785,Outside Habitable Zone,0.06471795497819849,Gaseous,Hotter than Earth,Moderate Distance
4841,NGTS-4 b,NGTS-4,1,1,Transit,2019,Next-Generation Transit Survey (NGTS),0,1.3373508,8e-06,-8e-06,0.0,0.019,0.005,-0.005,0.0,3.18,0.26,-0.26,0.0,0.284,0.023,-0.023,0.0,20.6,3.0,-3.0,0.0,0.06481,0.00944,-0.00944,0.0,Mass,0.0,,,0.0,886.98,,,0.0,1650.0,400.0,-400.0,0.0,0,,5143.0,100.0,-100.0,0.0,0.84,0.01,-0.01,0.0,0.75,0.02,-0.02,0.0,-0.28,0.1,-0.1,0.0,[M/H],4.5,0.1,-0.1,0.0,05h58m23.73s,89.5988945,-30d48m42.48s,-30.8117992,280.555,1.822,-1.799,13.138,0.046,-0.046,11.073,0.022,-0.022,12.9092,0.000236,-0.000236,0.2839285714285715,0.06482064191315293,0,0.8490181512665503,0.0,Low Eccentricity,Main Sequence,yellow,0.00016691417932812157,1,280.555,0.9796413258843324,Outside Habitable Zone,0.15293160665128874,Gaseous,Hotter than Earth,Close-in Planet
4842,NGTS-5 b,NGTS-5,1,1,Transit,2019,Next-Generation Transit Survey (NGTS),0,3.3569866,2.6e-06,-2.6e-06,0.0,0.0382,0.0013,-0.0013,0.0,12.733,0.258,-0.258,0.0,1.136,0.023,-0.023,0.0,72.78307,11.75971,-11.75971,0.0,0.229,0.037,-0.037,0.0,Mass,0.0,,,0.0,101.25,,,0.0,952.0,24.0,-24.0,0.0,0,K2 V,4987.0,41.0,-41.0,0.0,0.74,0.01,-0.01,0.0,0.66,0.07,-0.06,0.0,0.12,0.1,-0.1,0.0,[Fe/H],4.52,0.04,-0.04,0.0,14h44m13.98s,221.0582692,+05d36m19.34s,5.6053735,306.779,2.601,-2.558,13.789,0.092,-0.092,11.612,0.025,-0.025,13.526,0.000352,-0.000352,1.136875,0.2290216173694147,0,1.4717806716199031,0.0,Low Eccentricity,Dwarf,orange,0.0001465148067805664,1,306.779,0.9958324386029174,Outside Habitable Zone,0.008416849150952846,Gaseous,Hotter than Earth,Close-in Planet
4843,NGTS-6 b,NGTS-6,1,1,Transit,2019,Next-Generation Transit Survey (NGTS),0,0.882059,8e-07,-8e-07,0.0,0.01677,0.00032,-0.00032,0.0,14.863,1.087,-1.255,0.0,1.326,0.097,-0.112,0.0,425.57437,8.89924,-8.89924,0.0,1.339,0.028,-0.028,0.0,Mass,0.0,,,0.0,983.42,,,0.0,1284.0,12.0,-12.0,0.0,0,,4730.0,44.0,-40.0,0.0,0.75,0.01,-0.01,0.0,0.77,0.03,-0.03,0.0,0.11,0.09,-0.09,0.0,[Fe/H],4.7,1.1,-0.7,0.0,05h03m10.89s,75.795382,-30d23m58.06s,-30.3994612,308.262,1.418,-1.407,14.237,0.126,-0.126,11.65,0.032,-0.032,13.8175,0.000577,-0.000577,1.3270535714285714,1.3391264002517305,0,0.6323663902998538,0.0,Low Eccentricity,Dwarf,orange,0.00014982300431393844,1,308.262,0.9682334815604909,Outside Habitable Zone,0.030943356596118472,Gaseous,Hotter than Earth,Close-in Planet
4844,NGTS-8 b,NGTS-8,1,1,Transit,2019,Next-Generation Transit Survey (NGTS),0,2.4997,1e-05,-1e-05,0.0,0.035,0.001,-0.001,0.0,12.218,0.336,-0.336,0.0,1.09,0.03,-0.03,0.0,295.5819,12.7132,-9.5349,0.0,0.93,0.04,-0.03,0.0,Mass,0.01,0.014,-0.01,0.0,503.0,33.0,-33.0,0.0,1345.0,19.0,-19.0,0.0,0,K0 V,5241.0,50.0,-50.0,0.0,0.98,0.02,-0.02,0.0,0.89,0.05,-0.04,0.0,0.24,0.09,-0.09,0.0,[Fe/H],4.41,0.03,-0.03,0.0,21h55m54.22s,328.9759206,-14d04m06.38s,-14.0684399,428.976,5.621,-5.481,13.69,0.103,-0.103,11.642,0.021,-0.021,13.4954,0.000304,-0.000304,1.090892857142857,0.930087791063562,0,1.2526772505359745,0.01,Low Eccentricity,Main Sequence,yellow,7.439392242380585e-05,1,428.976,0.9818932372343621,Outside Habitable Zone,0.038689121170166096,Gaseous,Hotter than Earth,Close-in Planet
4845,NGTS-9 b,NGTS-9,1,1,Transit,2019,Next-Generation Transit Survey (NGTS),0,4.43527,2e-05,-2e-05,0.0,0.058,0.003,-0.002,0.0,11.994,0.673,-0.673,0.0,1.07,0.06,-0.06,0.0,921.707,54.0311,-54.0311,0.0,2.9,0.17,-0.17,0.0,Mass,0.06,0.076,-0.052,0.0,729.0,80.0,-80.0,0.0,1448.0,36.0,-36.0,0.0,0,F8 V,6330.0,130.0,-130.0,0.0,1.38,0.04,-0.04,0.0,1.34,0.05,-0.05,0.0,0.31,0.15,-0.15,0.0,[Fe/H],4.37,0.2,-0.2,0.0,09h27m40.95s,141.9206435,-19d20m51.53s,-19.3476477,609.128,15.952,-15.171,12.868,0.057,-0.057,11.452,0.024,-0.024,12.6547,0.000237,-0.000237,1.070892857142857,2.9002737570799244,0,1.6929091973521406,0.06,Low Eccentricity,Main Sequence,white,3.4681184790673725e-05,1,609.128,0.9628982661236622,Outside Habitable Zone,0.1275299363671383,Gaseous,Hotter than Earth,Close-in Planet
4846,NN Ser c,NN Ser,2,2,Eclipse Timing Variations,2010,Multiple Observatories,0,5573.55,102.2,-102.2,0.0,5.35,0.06,-0.06,0.0,12.6,,,0.0,1.13,,,0.0,2329.6,98.52,-98.52,0.0,7.33,0.31,-0.31,0.0,Mass,0.08,0.05,-0.05,0.0,,,,,,,,,0,WD,57000.0,,,0.0,,,,,0.54,,,0.0,,,,,,,,,,15h52m56.09s,238.2337015,+12d54m43.51s,12.9120871,515.818,28.166,-25.435,16.943,0.09,-0.09,16.168,0.286,-0.286,16.5905,0.020612,-0.020612,1.125,7.330396475770924,0,8.625966875581698,0.08,Low Eccentricity,Main Sequence,blue,6.367915977554383e-05,2,515.818,0.9129073337413272,Outside Habitable Zone,0.2780232481994981,Gaseous,Missing,Far Planet
4847,NN Ser d,NN Ser,2,2,Eclipse Timing Variations,2010,Multiple Observatories,0,2883.5,182.5,-182.5,0.0,3.43,0.14,-0.14,0.0,13.3,,,0.0,1.19,,,0.0,731.0,158.9,-158.9,0.0,2.3,0.5,-0.5,0.0,Mass,0.19,0.05,-0.05,0.0,,,,,,,,,0,WD,57000.0,,,0.0,,,,,0.54,,,0.0,,,,,,,,,,15h52m56.09s,238.2337015,+12d54m43.51s,12.9120871,515.818,28.166,-25.435,16.943,0.09,-0.09,16.168,0.286,-0.286,16.5905,0.020612,-0.020612,1.1875000000000002,2.300188797986155,0,7.9671068536969445,0.19,Low Eccentricity,Main Sequence,blue,6.367915977554383e-05,2,515.818,0.9723363807675628,Outside Habitable Zone,0.0741777822504123,Gaseous,Missing,Far Planet
4848,NSVS 14256825 b,NSVS 14256825,2,1,Eclipse Timing Variations,2019,Multiple Observatories,0,3225.0,22.0,-22.0,0.0,3.12,0.07,-0.07,0.0,12.3,,,0.0,1.1,,,0.0,4497.2945,50.8528,-50.8528,0.0,14.15,0.16,-0.16,0.0,Msini,0.12,0.02,-0.02,0.0,,,,,,,,,0,,40000.0,,,0.0,0.19,0.01,-0.01,0.0,0.42,0.07,-0.07,0.0,,,,,,5.5,0.03,-0.03,0.0,20h20m00.47s,305.001946,+04d37m56.54s,4.6323715,820.877,41.457,-41.457,13.296,0.115,-0.115,13.945,0.055,-0.055,13.2452,0.00433,-0.00433,1.0982142857142858,14.151335745752045,0,8.078998258685154,0.12,Low Eccentricity,Main Sequence,blue,1.9731714891243426e-05,1,820.877,0.8324772460501895,Outside Habitable Zone,0.5769622306819836,Gaseous,Missing,Far Planet
4849,NY Vir b,NY Vir,2,2,Eclipse Timing Variations,2011,Multiple Observatories,0,3160.0,62.0,-62.0,0.0,3.3,,,0.0,13.3,,,0.0,1.19,,,0.0,730.978,95.345,-95.345,0.0,2.3,0.3,-0.3,0.0,Mass,0.15,0.08,-0.08,0.0,,,,,,,,,0,,32780.0,200.0,-200.0,0.0,0.15,0.0,0.0,0.0,0.46,0.01,-0.01,0.0,,,,,,5.74,0.0,0.0,0.0,13h38m48.14s,204.7005847,-02d01m49.39s,-2.0303873,544.024,18.8765,-18.8765,13.496,0.184,-0.184,14.635,0.095,-0.095,13.3943,0.005638,-0.005638,1.1875000000000002,2.300119572057898,0,8.058643712215618,0.15,Low Eccentricity,Main Sequence,blue,4.560043136107284e-05,2,544.024,0.9723420271622497,Outside Habitable Zone,0.07417554981373718,Gaseous,Missing,Far Planet
4850,NY Vir c,NY Vir,2,2,Eclipse Timing Variations,2019,Winer Observatory,0,8799.0,240.0,-240.0,0.0,,,,,12.8,,,0.0,1.14,,,0.0,1760.7782,63.566,-63.566,0.0,5.54,0.2,-0.2,0.0,Msini,0.15,0.01,-0.01,0.0,,,,,,,,,0,,32780.0,200.0,-200.0,0.0,0.15,0.0,0.0,0.0,0.46,0.01,-0.01,0.0,,,,,,5.74,0.0,0.0,0.0,13h38m48.14s,204.7005847,-02d01m49.39s,-2.0303873,544.024,18.8765,-18.8765,13.496,0.184,-0.184,14.635,0.095,-0.095,13.3943,0.005638,-0.005638,1.142857142857143,5.540522970421649,0,9.082507000466299,0.15,Low Eccentricity,Main Sequence,blue,4.560043136107284e-05,2,544.024,0.9012870051841645,Outside Habitable Zone,0.2004408032072424,Gaseous,Missing,Missing
